Entity,Code,Date,Cumulative tests,Cumulative tests per million,Total confirmed cases (cases),Confirmed cases per million (cases per million),Total confirmed deaths (deaths),Confirmed deaths per million (deaths per million)
South Korea,KOR,19-Mar-20,307024,5960.823753,8565,167.0594205,91,1.77494539
South Korea,KOR,20-Mar-20,316664,6147.98287,8652,168.7563463,100,1.950489439
South Korea,KOR,21-Mar-20,327509,6358.536878,8799,171.6235658,103,2.009004122
South Korea,KOR,22-Mar-20,331780,6441.457686,8897,173.5350454,104,2.028509017
South Korea,KOR,23-Mar-20,338036,6562.916964,8961,174.7833587,113,2.204053066
South Korea,KOR,24-Mar-20,348582,6767.665933,9037,176.2657306,120,2.340587327
South Korea,KOR,25-Mar-20,357896,6948.495811,9137,178.2162201,126,2.457616693
South Korea,KOR,26-Mar-20,364942,7085.292817,9241,180.2447291,131,2.555141165
South Korea,KOR,27-Mar-20,376961,7318.639854,9332,182.0196745,139,2.711180321
South Korea,KOR,28-Mar-20,387925,7531.504228,9478,184.8673891,144,2.808704793
South Korea,KOR,29-Mar-20,394141,7652.186913,9583,186.915403,152,2.964743948
South Korea,KOR,30-Mar-20,395194,7672.630746,9661,188.4367847,158,3.081773314
South Korea,KOR,31-Mar-20,410564,7971.036932,9786,190.8748965,163,3.179297786
South Korea,KOR,1-Apr-20,421547,8184.270189,9786,190.8748965,163,3.179297786
South Korea,KOR,2-Apr-20,431743,8382.223961,9976,194.5808265,169,3.296327152
South Korea,KOR,3-Apr-20,443273,8606.077138,10062,196.2582474,174,3.393851624
South Korea,KOR,4-Apr-20,455032,8834.376315,10156,198.0917074,177,3.452366307
South Korea,KOR,5-Apr-20,461233,8954.767777,10237,199.6716039,183,3.569395674
South Korea,KOR,6-Apr-20,466804,9062.927885,10284,200.5883339,186,3.627910357
South Korea,KOR,7-Apr-20,477304,9266.783771,10331,201.505064,192,3.744939723
South Korea,KOR,8-Apr-20,486003,9435.673518,10384,202.5388234,200,3.900978878
South Korea,KOR,9-Apr-20,494711,9604.737999,10423,203.2995143,204,3.978998456
South Korea,KOR,10-Apr-20,503051,9766.657817,10450,203.8261464,208,4.057018034
South Korea,KOR,11-Apr-20,510479,9910.871295,10450,203.8261464,208,4.057018034
South Korea,KOR,12-Apr-20,514621,9991.287588,10512,205.0354499,214,4.1740474
South Korea,KOR,13-Apr-20,,,10537,205.5230722,217,4.232562083
South Sudan,SSD,6-Apr-20,,,1,0.089335734,0,0
South Sudan,SSD,7-Apr-20,,,1,0.089335734,0,0
South Sudan,SSD,8-Apr-20,,,1,0.089335734,0,0
South Sudan,SSD,9-Apr-20,,,2,0.178671469,0,0
South Sudan,SSD,10-Apr-20,,,2,0.178671469,0,0
South Sudan,SSD,11-Apr-20,,,3,0.268007203,0,0
South Sudan,SSD,12-Apr-20,,,4,0.357342937,0,0
South Sudan,SSD,13-Apr-20,,,4,0.357342937,0,0
Spain,ESP,31-Dec-19,,,0,0,0,0
Spain,ESP,1-Jan-20,,,0,0,0,0
Spain,ESP,2-Jan-20,,,0,0,0,0
Spain,ESP,3-Jan-20,,,0,0,0,0
Spain,ESP,4-Jan-20,,,0,0,0,0
Spain,ESP,5-Jan-20,,,0,0,0,0
Spain,ESP,6-Jan-20,,,0,0,0,0
Spain,ESP,7-Jan-20,,,0,0,0,0
Spain,ESP,8-Jan-20,,,0,0,0,0
Spain,ESP,9-Jan-20,,,0,0,0,0
Spain,ESP,10-Jan-20,,,0,0,0,0
Spain,ESP,11-Jan-20,,,0,0,0,0
Spain,ESP,12-Jan-20,,,0,0,0,0
Spain,ESP,13-Jan-20,,,0,0,0,0
Spain,ESP,14-Jan-20,,,0,0,0,0
Spain,ESP,15-Jan-20,,,0,0,0,0
Spain,ESP,16-Jan-20,,,0,0,0,0
Spain,ESP,17-Jan-20,,,0,0,0,0
Spain,ESP,18-Jan-20,,,0,0,0,0
Spain,ESP,19-Jan-20,,,0,0,0,0
Spain,ESP,20-Jan-20,,,0,0,0,0
Spain,ESP,21-Jan-20,,,0,0,0,0
Spain,ESP,22-Jan-20,,,0,0,0,0
Spain,ESP,23-Jan-20,,,0,0,0,0
Spain,ESP,24-Jan-20,,,0,0,0,0
Spain,ESP,25-Jan-20,,,0,0,0,0
Spain,ESP,26-Jan-20,,,0,0,0,0
Spain,ESP,27-Jan-20,,,0,0,0,0
Spain,ESP,28-Jan-20,,,0,0,0,0
Spain,ESP,29-Jan-20,,,0,0,0,0
Spain,ESP,30-Jan-20,,,0,0,0,0
Spain,ESP,31-Jan-20,,,0,0,0,0
Spain,ESP,1-Feb-20,,,1,0.021388186,0,0
Spain,ESP,2-Feb-20,,,1,0.021388186,0,0
Spain,ESP,3-Feb-20,,,1,0.021388186,0,0
Spain,ESP,4-Feb-20,,,1,0.021388186,0,0
Spain,ESP,5-Feb-20,,,1,0.021388186,0,0
Spain,ESP,6-Feb-20,,,1,0.021388186,0,0
Spain,ESP,7-Feb-20,,,1,0.021388186,0,0
Spain,ESP,8-Feb-20,,,1,0.021388186,0,0
Spain,ESP,9-Feb-20,,,1,0.021388186,0,0
Spain,ESP,10-Feb-20,,,2,0.042776372,0,0
Spain,ESP,11-Feb-20,,,2,0.042776372,0,0
Spain,ESP,12-Feb-20,,,2,0.042776372,0,0
Spain,ESP,13-Feb-20,,,2,0.042776372,0,0
Spain,ESP,14-Feb-20,,,2,0.042776372,0,0
Spain,ESP,15-Feb-20,,,2,0.042776372,0,0
Spain,ESP,16-Feb-20,,,2,0.042776372,0,0
Spain,ESP,17-Feb-20,,,2,0.042776372,0,0
Spain,ESP,18-Feb-20,,,2,0.042776372,0,0
Spain,ESP,19-Feb-20,,,2,0.042776372,0,0
Spain,ESP,20-Feb-20,,,2,0.042776372,0,0
Spain,ESP,21-Feb-20,,,2,0.042776372,0,0
Spain,ESP,22-Feb-20,,,2,0.042776372,0,0
Spain,ESP,23-Feb-20,,,2,0.042776372,0,0
Spain,ESP,24-Feb-20,,,2,0.042776372,0,0
Spain,ESP,25-Feb-20,,,3,0.064164558,0,0
Spain,ESP,26-Feb-20,,,7,0.149717303,0,0
Spain,ESP,27-Feb-20,,,12,0.256658233,0,0
Spain,ESP,28-Feb-20,,,25,0.534704653,0,0
Spain,ESP,29-Feb-20,,,34,0.727198327,0,0
Spain,ESP,1-Mar-20,,,66,1.411620283,0,0
Spain,ESP,2-Mar-20,,,83,1.775219447,0,0
Spain,ESP,3-Mar-20,,,114,2.438253216,0,0
Spain,ESP,4-Mar-20,,,151,3.229616102,0,0
Spain,ESP,5-Mar-20,,,200,4.277637221,1,0.021388186
Spain,ESP,6-Mar-20,,,261,5.582316573,3,0.064164558
Spain,ESP,7-Mar-20,,,374,7.999181602,5,0.106940931
Spain,ESP,8-Mar-20,,,430,9.196920024,5,0.106940931
Spain,ESP,9-Mar-20,,,589,12.59764161,5,0.106940931
Spain,ESP,10-Mar-20,,,1204,25.75137607,28,0.598869211
Spain,ESP,11-Mar-20,,,1639,35.05523702,35,0.748586514
Spain,ESP,12-Mar-20,,,2140,45.77071826,47,1.005244747
Spain,ESP,13-Mar-20,,,3004,64.25011105,84,1.796607633
Spain,ESP,14-Mar-20,,,4231,90.4934154,121,2.587970518
Spain,ESP,15-Mar-20,,,5753,123.0462346,136,2.90879331
Spain,ESP,16-Mar-20,,,7753,165.8226069,288,6.159797598
Spain,ESP,17-Mar-20,,,9191,196.5788185,309,6.608949506
Spain,ESP,18-Mar-20,,,11178,239.0771443,491,10.50159938
Spain,ESP,19-Mar-20,,,13716,293.3603606,598,12.79013529
Spain,ESP,20-Mar-20,,,17147,366.7432271,767,16.40473874
Spain,ESP,21-Mar-20,,,19980,427.3359583,1002,21.43096248
Spain,ESP,22-Mar-20,,,24926,533.1219268,1326,28.36073477
Spain,ESP,23-Mar-20,,,28572,611.1032533,1720,36.7876801
Spain,ESP,24-Mar-20,,,33089,707.71369,2182,46.66902208
Spain,ESP,25-Mar-20,,,39673,848.5335073,2696,57.66254973
Spain,ESP,26-Mar-20,,,47610,1018.29154,3434,73.44703108
Spain,ESP,27-Mar-20,,,56188,1201.759401,4089,87.45629297
Spain,ESP,28-Mar-20,,,64059,1370.105814,4858,103.9038081
Spain,ESP,29-Mar-20,,,72248,1545.25367,5690,121.6987789
Spain,ESP,30-Mar-20,,,78797,1685.3249,6528,139.6220789
Spain,ESP,31-Mar-20,,,85195,1822.166515,7340,156.989286
Spain,ESP,1-Apr-20,,,94417,2019.408367,8189,175.147856
Spain,ESP,2-Apr-20,,,102136,2184.503776,9053,193.6272488
Spain,ESP,3-Apr-20,,,110238,2357.79086,10003,213.9460256
Spain,ESP,4-Apr-20,,,117710,2517.603386,10935,233.879815
Spain,ESP,5-Apr-20,,,124736,2667.876782,11744,251.1828576
Spain,ESP,6-Apr-20,,,130759,2796.697827,12418,265.598495
Spain,ESP,7-Apr-20,,,135032,2888.089546,13055,279.2227696
Spain,ESP,8-Apr-20,,,140510,3005.254029,13798,295.1141918
Spain,ESP,9-Apr-20,,,146690,3137.433019,14555,311.3050487
Spain,ESP,10-Apr-20,,,152446,3260.543419,15238,325.9131798
Spain,ESP,11-Apr-20,,,157022,3358.415758,15843,338.8530324
Spain,ESP,12-Apr-20,,,161852,3461.720697,16353,349.7610073
Spain,ESP,13-Apr-20,,,166019,3550.845269,16972,363.0002945
Sri Lanka,LKA,31-Dec-19,,,0,0,0,0
Sri Lanka,LKA,1-Jan-20,,,0,0,0,0
Sri Lanka,LKA,2-Jan-20,,,0,0,0,0
Sri Lanka,LKA,3-Jan-20,,,0,0,0,0
Sri Lanka,LKA,4-Jan-20,,,0,0,0,0
Sri Lanka,LKA,5-Jan-20,,,0,0,0,0
Sri Lanka,LKA,6-Jan-20,,,0,0,0,0
Sri Lanka,LKA,7-Jan-20,,,0,0,0,0
Sri Lanka,LKA,8-Jan-20,,,0,0,0,0
Sri Lanka,LKA,9-Jan-20,,,0,0,0,0
Sri Lanka,LKA,10-Jan-20,,,0,0,0,0
Sri Lanka,LKA,11-Jan-20,,,0,0,0,0
Sri Lanka,LKA,12-Jan-20,,,0,0,0,0
Sri Lanka,LKA,13-Jan-20,,,0,0,0,0
Sri Lanka,LKA,14-Jan-20,,,0,0,0,0
Sri Lanka,LKA,15-Jan-20,,,0,0,0,0
Sri Lanka,LKA,16-Jan-20,,,0,0,0,0
Sri Lanka,LKA,17-Jan-20,,,0,0,0,0
Sri Lanka,LKA,18-Jan-20,,,0,0,0,0
Sri Lanka,LKA,19-Jan-20,,,0,0,0,0
Sri Lanka,LKA,20-Jan-20,,,0,0,0,0
Sri Lanka,LKA,21-Jan-20,,,0,0,0,0
Sri Lanka,LKA,22-Jan-20,,,0,0,0,0
Sri Lanka,LKA,23-Jan-20,,,0,0,0,0
Sri Lanka,LKA,24-Jan-20,,,0,0,0,0
Sri Lanka,LKA,25-Jan-20,,,0,0,0,0
Sri Lanka,LKA,26-Jan-20,,,0,0,0,0
Sri Lanka,LKA,27-Jan-20,,,0,0,0,0
Sri Lanka,LKA,28-Jan-20,,,1,0.046700057,0,0
Sri Lanka,LKA,29-Jan-20,,,1,0.046700057,0,0
Sri Lanka,LKA,30-Jan-20,,,1,0.046700057,0,0
Sri Lanka,LKA,31-Jan-20,,,1,0.046700057,0,0
Sri Lanka,LKA,1-Feb-20,,,1,0.046700057,0,0
Sri Lanka,LKA,2-Feb-20,,,1,0.046700057,0,0
Sri Lanka,LKA,3-Feb-20,,,1,0.046700057,0,0
Sri Lanka,LKA,4-Feb-20,,,1,0.046700057,0,0
Sri Lanka,LKA,5-Feb-20,,,1,0.046700057,0,0
Sri Lanka,LKA,6-Feb-20,,,1,0.046700057,0,0
Sri Lanka,LKA,7-Feb-20,,,1,0.046700057,0,0
Sri Lanka,LKA,8-Feb-20,,,1,0.046700057,0,0
Sri Lanka,LKA,9-Feb-20,,,1,0.046700057,0,0
Sri Lanka,LKA,10-Feb-20,,,1,0.046700057,0,0
Sri Lanka,LKA,11-Feb-20,,,1,0.046700057,0,0
Sri Lanka,LKA,12-Feb-20,,,1,0.046700057,0,0
Sri Lanka,LKA,13-Feb-20,,,1,0.046700057,0,0
Sri Lanka,LKA,14-Feb-20,,,1,0.046700057,0,0
Sri Lanka,LKA,15-Feb-20,,,1,0.046700057,0,0
Sri Lanka,LKA,16-Feb-20,,,1,0.046700057,0,0
Sri Lanka,LKA,17-Feb-20,,,1,0.046700057,0,0
Sri Lanka,LKA,18-Feb-20,,,1,0.046700057,0,0
Sri Lanka,LKA,19-Feb-20,,,1,0.046700057,0,0
Sri Lanka,LKA,20-Feb-20,,,1,0.046700057,0,0
Sri Lanka,LKA,21-Feb-20,,,1,0.046700057,0,0
Sri Lanka,LKA,22-Feb-20,,,1,0.046700057,0,0
Sri Lanka,LKA,23-Feb-20,,,1,0.046700057,0,0
Sri Lanka,LKA,24-Feb-20,,,1,0.046700057,0,0
Sri Lanka,LKA,25-Feb-20,,,1,0.046700057,0,0
Sri Lanka,LKA,26-Feb-20,,,1,0.046700057,0,0
Sri Lanka,LKA,27-Feb-20,,,1,0.046700057,0,0
Sri Lanka,LKA,28-Feb-20,,,1,0.046700057,0,0
Sri Lanka,LKA,29-Feb-20,,,1,0.046700057,0,0
Sri Lanka,LKA,1-Mar-20,,,1,0.046700057,0,0
Sri Lanka,LKA,2-Mar-20,,,1,0.046700057,0,0
Sri Lanka,LKA,12-Mar-20,,,2,0.093400114,0,0
Sri Lanka,LKA,13-Mar-20,,,3,0.140100172,0,0
Sri Lanka,LKA,14-Mar-20,,,6,0.280200343,0,0
Sri Lanka,LKA,15-Mar-20,,,11,0.513700629,0,0
Sri Lanka,LKA,16-Mar-20,,,19,0.887301087,0,0
Sri Lanka,LKA,17-Mar-20,,,29,1.354301659,0,0
Sri Lanka,LKA,18-Mar-20,,,42,1.961402403,0,0
Sri Lanka,LKA,19-Mar-20,,,42,1.961402403,0,0
Sri Lanka,LKA,20-Mar-20,,,53,2.475103032,0,0
Sri Lanka,LKA,21-Mar-20,,,66,3.082203776,0,0
Sri Lanka,LKA,22-Mar-20,,,78,3.642604462,0,0
Sri Lanka,LKA,23-Mar-20,,,87,4.062904977,0,0
Sri Lanka,LKA,24-Mar-20,,,97,4.529905549,0,0
Sri Lanka,LKA,25-Mar-20,,,102,4.763405835,0,0
Sri Lanka,LKA,26-Mar-20,,,102,4.763405835,0,0
Sri Lanka,LKA,27-Mar-20,,,106,4.950206064,0,0
Sri Lanka,LKA,28-Mar-20,,,106,4.950206064,0,0
Sri Lanka,LKA,29-Mar-20,,,115,5.370506579,1,0.046700057
Sri Lanka,LKA,30-Mar-20,,,120,5.604006865,1,0.046700057
Sri Lanka,LKA,31-Mar-20,,,120,5.604006865,1,0.046700057
Sri Lanka,LKA,1-Apr-20,,,122,5.697406979,2,0.093400114
Sri Lanka,LKA,2-Apr-20,,,143,6.678108181,2,0.093400114
Sri Lanka,LKA,3-Apr-20,,,148,6.911608467,3,0.140100172
Sri Lanka,LKA,4-Apr-20,,,151,7.051708638,4,0.186800229
Sri Lanka,LKA,5-Apr-20,,,159,7.425309096,5,0.233500286
Sri Lanka,LKA,6-Apr-20,,,166,7.752209496,5,0.233500286
Sri Lanka,LKA,7-Apr-20,,,178,8.312610183,5,0.233500286
Sri Lanka,LKA,8-Apr-20,,,185,8.639510583,6,0.280200343
Sri Lanka,LKA,9-Apr-20,,,189,8.826310812,7,0.3269004
Sri Lanka,LKA,10-Apr-20,,,190,8.873010869,7,0.3269004
Sri Lanka,LKA,11-Apr-20,,,197,9.19991127,7,0.3269004
Sri Lanka,LKA,12-Apr-20,,,199,9.293311384,7,0.3269004
Sri Lanka,LKA,13-Apr-20,,,210,9.807012014,7,0.3269004
Sudan,SDN,14-Mar-20,,,1,0.022805397,0,0
Sudan,SDN,15-Mar-20,,,1,0.022805397,1,0.022805397
Sudan,SDN,16-Mar-20,,,1,0.022805397,1,0.022805397
Sudan,SDN,17-Mar-20,,,1,0.022805397,1,0.022805397
Sudan,SDN,18-Mar-20,,,1,0.022805397,1,0.022805397
Sudan,SDN,19-Mar-20,,,2,0.045610795,1,0.022805397
Sudan,SDN,20-Mar-20,,,2,0.045610795,1,0.022805397
Sudan,SDN,21-Mar-20,,,2,0.045610795,1,0.022805397
Sudan,SDN,22-Mar-20,,,2,0.045610795,1,0.022805397
Sudan,SDN,23-Mar-20,,,2,0.045610795,1,0.022805397
Sudan,SDN,24-Mar-20,,,2,0.045610795,1,0.022805397
Sudan,SDN,25-Mar-20,,,3,0.068416192,1,0.022805397
Sudan,SDN,26-Mar-20,,,3,0.068416192,1,0.022805397
Sudan,SDN,27-Mar-20,,,3,0.068416192,1,0.022805397
Sudan,SDN,28-Mar-20,,,3,0.068416192,1,0.022805397
Sudan,SDN,29-Mar-20,,,5,0.114026986,1,0.022805397
Sudan,SDN,30-Mar-20,,,5,0.114026986,1,0.022805397
Sudan,SDN,31-Mar-20,,,6,0.136832384,2,0.045610795
Sudan,SDN,1-Apr-20,,,7,0.159637781,2,0.045610795
Sudan,SDN,2-Apr-20,,,7,0.159637781,2,0.045610795
Sudan,SDN,3-Apr-20,,,7,0.159637781,2,0.045610795
Sudan,SDN,4-Apr-20,,,7,0.159637781,2,0.045610795
Sudan,SDN,5-Apr-20,,,10,0.228053973,2,0.045610795
Sudan,SDN,6-Apr-20,,,12,0.273664767,2,0.045610795
Sudan,SDN,7-Apr-20,,,12,0.273664767,2,0.045610795
Sudan,SDN,8-Apr-20,,,14,0.319275562,2,0.045610795
Sudan,SDN,9-Apr-20,,,14,0.319275562,2,0.045610795
Sudan,SDN,10-Apr-20,,,14,0.319275562,2,0.045610795
Sudan,SDN,11-Apr-20,,,15,0.342080959,2,0.045610795
Sudan,SDN,12-Apr-20,,,19,0.433302548,2,0.045610795
Sudan,SDN,13-Apr-20,,,19,0.433302548,2,0.045610795
Suriname,SUR,15-Mar-20,,,1,1.704640372,0,0
Suriname,SUR,21-Mar-20,,,1,1.704640372,0,0
Suriname,SUR,22-Mar-20,,,5,8.52320186,0,0
Suriname,SUR,23-Mar-20,,,5,8.52320186,0,0
Suriname,SUR,24-Mar-20,,,6,10.22784223,0,0
Suriname,SUR,25-Mar-20,,,8,13.63712298,0,0
Suriname,SUR,26-Mar-20,,,8,13.63712298,0,0
Suriname,SUR,27-Mar-20,,,8,13.63712298,0,0
Suriname,SUR,28-Mar-20,,,8,13.63712298,0,0
Suriname,SUR,29-Mar-20,,,8,13.63712298,0,0
Suriname,SUR,30-Mar-20,,,8,13.63712298,0,0
Suriname,SUR,31-Mar-20,,,8,13.63712298,0,0
Suriname,SUR,1-Apr-20,,,10,17.04640372,0,0
Suriname,SUR,2-Apr-20,,,10,17.04640372,0,0
Suriname,SUR,3-Apr-20,,,10,17.04640372,0,0
Suriname,SUR,4-Apr-20,,,10,17.04640372,1,1.704640372
Suriname,SUR,5-Apr-20,,,10,17.04640372,1,1.704640372
Suriname,SUR,6-Apr-20,,,10,17.04640372,1,1.704640372
Suriname,SUR,7-Apr-20,,,10,17.04640372,1,1.704640372
Suriname,SUR,8-Apr-20,,,10,17.04640372,1,1.704640372
Suriname,SUR,9-Apr-20,,,10,17.04640372,1,1.704640372
Suriname,SUR,10-Apr-20,,,10,17.04640372,1,1.704640372
Suriname,SUR,11-Apr-20,,,10,17.04640372,1,1.704640372
Suriname,SUR,12-Apr-20,,,10,17.04640372,1,1.704640372
Suriname,SUR,13-Apr-20,,,10,17.04640372,1,1.704640372
Swaziland,SWZ,15-Mar-20,,,1,0.861947104,0,0
Swaziland,SWZ,16-Mar-20,,,1,0.861947104,0,0
Swaziland,SWZ,17-Mar-20,,,1,0.861947104,0,0
Swaziland,SWZ,18-Mar-20,,,1,0.861947104,0,0
Swaziland,SWZ,19-Mar-20,,,1,0.861947104,0,0
Swaziland,SWZ,20-Mar-20,,,1,0.861947104,0,0
Swaziland,SWZ,21-Mar-20,,,1,0.861947104,0,0
Swaziland,SWZ,22-Mar-20,,,1,0.861947104,0,0
Swaziland,SWZ,23-Mar-20,,,4,3.447788416,0,0
Swaziland,SWZ,24-Mar-20,,,4,3.447788416,0,0
Swaziland,SWZ,25-Mar-20,,,4,3.447788416,0,0
Swaziland,SWZ,26-Mar-20,,,4,3.447788416,0,0
Swaziland,SWZ,27-Mar-20,,,6,5.171682624,0,0
Swaziland,SWZ,28-Mar-20,,,9,7.757523936,0,0
Swaziland,SWZ,29-Mar-20,,,9,7.757523936,0,0
Swaziland,SWZ,30-Mar-20,,,9,7.757523936,0,0
Swaziland,SWZ,31-Mar-20,,,9,7.757523936,0,0
Swaziland,SWZ,1-Apr-20,,,9,7.757523936,0,0
Swaziland,SWZ,2-Apr-20,,,9,7.757523936,0,0
Swaziland,SWZ,3-Apr-20,,,9,7.757523936,0,0
Swaziland,SWZ,4-Apr-20,,,9,7.757523936,0,0
Swaziland,SWZ,5-Apr-20,,,9,7.757523936,0,0
Swaziland,SWZ,6-Apr-20,,,9,7.757523936,0,0
Swaziland,SWZ,7-Apr-20,,,10,8.61947104,0,0
Swaziland,SWZ,8-Apr-20,,,10,8.61947104,0,0
Swaziland,SWZ,9-Apr-20,,,12,10.34336525,0,0
Swaziland,SWZ,10-Apr-20,,,12,10.34336525,0,0
Swaziland,SWZ,11-Apr-20,,,12,10.34336525,0,0
Swaziland,SWZ,12-Apr-20,,,14,12.06725946,0,0
Swaziland,SWZ,13-Apr-20,,,14,12.06725946,0,0
Sweden,SWE,31-Dec-19,,,0,0,0,0
Sweden,SWE,1-Jan-20,,,0,0,0,0
Sweden,SWE,2-Jan-20,,,0,0,0,0
Sweden,SWE,3-Jan-20,,,0,0,0,0
Sweden,SWE,4-Jan-20,,,0,0,0,0
Sweden,SWE,5-Jan-20,,,0,0,0,0
Sweden,SWE,6-Jan-20,,,0,0,0,0
Sweden,SWE,7-Jan-20,,,0,0,0,0
Sweden,SWE,8-Jan-20,,,0,0,0,0
Sweden,SWE,9-Jan-20,,,0,0,0,0
Sweden,SWE,10-Jan-20,,,0,0,0,0
Sweden,SWE,11-Jan-20,,,0,0,0,0
Sweden,SWE,12-Jan-20,,,0,0,0,0
Sweden,SWE,13-Jan-20,,,0,0,0,0
Sweden,SWE,14-Jan-20,,,0,0,0,0
Sweden,SWE,15-Jan-20,,,0,0,0,0
Sweden,SWE,16-Jan-20,,,0,0,0,0
Sweden,SWE,17-Jan-20,,,0,0,0,0
Sweden,SWE,18-Jan-20,,,0,0,0,0
Sweden,SWE,19-Jan-20,,,0,0,0,0
Sweden,SWE,20-Jan-20,,,0,0,0,0
Sweden,SWE,21-Jan-20,,,0,0,0,0
Sweden,SWE,22-Jan-20,,,0,0,0,0
Sweden,SWE,23-Jan-20,,,0,0,0,0
Sweden,SWE,24-Jan-20,,,0,0,0,0
Sweden,SWE,25-Jan-20,,,0,0,0,0
Sweden,SWE,26-Jan-20,,,0,0,0,0
Sweden,SWE,27-Jan-20,,,0,0,0,0
Sweden,SWE,28-Jan-20,,,0,0,0,0
Sweden,SWE,29-Jan-20,,,0,0,0,0
Sweden,SWE,30-Jan-20,,,0,0,0,0
Sweden,SWE,31-Jan-20,,,0,0,0,0
Sweden,SWE,1-Feb-20,,,1,0.099017058,0,0
Sweden,SWE,2-Feb-20,,,1,0.099017058,0,0
Sweden,SWE,3-Feb-20,,,1,0.099017058,0,0
Sweden,SWE,4-Feb-20,,,1,0.099017058,0,0
Sweden,SWE,5-Feb-20,,,1,0.099017058,0,0
Sweden,SWE,6-Feb-20,,,1,0.099017058,0,0
Sweden,SWE,7-Feb-20,,,1,0.099017058,0,0
Sweden,SWE,8-Feb-20,,,1,0.099017058,0,0
Sweden,SWE,9-Feb-20,,,1,0.099017058,0,0
Sweden,SWE,10-Feb-20,,,1,0.099017058,0,0
Sweden,SWE,11-Feb-20,,,1,0.099017058,0,0
Sweden,SWE,12-Feb-20,,,1,0.099017058,0,0
Sweden,SWE,13-Feb-20,,,1,0.099017058,0,0
Sweden,SWE,14-Feb-20,,,1,0.099017058,0,0
Sweden,SWE,15-Feb-20,,,1,0.099017058,0,0
Sweden,SWE,16-Feb-20,,,1,0.099017058,0,0
Sweden,SWE,17-Feb-20,,,1,0.099017058,0,0
Sweden,SWE,18-Feb-20,,,1,0.099017058,0,0
Sweden,SWE,19-Feb-20,,,1,0.099017058,0,0
Sweden,SWE,20-Feb-20,,,1,0.099017058,0,0
Sweden,SWE,21-Feb-20,,,1,0.099017058,0,0
Sweden,SWE,22-Feb-20,,,1,0.099017058,0,0
Sweden,SWE,23-Feb-20,,,1,0.099017058,0,0
Sweden,SWE,24-Feb-20,,,1,0.099017058,0,0
Sweden,SWE,25-Feb-20,,,1,0.099017058,0,0
Sweden,SWE,26-Feb-20,,,1,0.099017058,0,0
Sweden,SWE,27-Feb-20,,,2,0.198034115,0,0
Sweden,SWE,28-Feb-20,,,7,0.693119404,0,0
Sweden,SWE,29-Feb-20,,,12,1.188204692,0,0
Sweden,SWE,1-Mar-20,1100,108.6775464,13,1.28722175,0,0
Sweden,SWE,2-Mar-20,,,14,1.386238807,0,0
Sweden,SWE,3-Mar-20,,,15,1.485255865,0,0
Sweden,SWE,4-Mar-20,,,24,2.376409384,0,0
Sweden,SWE,5-Mar-20,,,35,3.465597018,0,0
Sweden,SWE,6-Mar-20,,,61,6.040040518,0,0
Sweden,SWE,7-Mar-20,,,137,13.5653369,0,0
Sweden,SWE,8-Mar-20,5400,533.5079551,161,15.94174628,0,0
Sweden,SWE,9-Mar-20,,,203,20.10046271,0,0
Sweden,SWE,10-Mar-20,,,248,24.5562303,0,0
Sweden,SWE,11-Mar-20,,,326,32.2795608,0,0
Sweden,SWE,12-Mar-20,,,462,45.74588064,1,0.099017058
Sweden,SWE,13-Mar-20,,,620,61.39057575,1,0.099017058
Sweden,SWE,14-Mar-20,,,775,76.73821969,1,0.099017058
Sweden,SWE,15-Mar-20,14400,1422.68788,924,91.49176129,1,0.099017058
Sweden,SWE,16-Mar-20,,,1032,102.1856035,3,0.297051173
Sweden,SWE,17-Mar-20,,,1121,110.9981216,7,0.693119404
Sweden,SWE,18-Mar-20,,,1167,115.5529063,8,0.792136461
Sweden,SWE,19-Mar-20,,,1301,128.821192,10,0.990170577
Sweden,SWE,20-Mar-20,,,1423,140.9012731,10,0.990170577
Sweden,SWE,21-Mar-20,,,1623,160.7046846,16,1.584272923
Sweden,SWE,22-Mar-20,24700,2440.304906,1746,172.8837827,20,1.980341153
Sweden,SWE,23-Mar-20,,,1906,188.7265119,21,2.079358211
Sweden,SWE,24-Mar-20,,,2016,199.6183883,25,2.475426442
Sweden,SWE,25-Mar-20,,,2272,224.966755,36,3.564614076
Sweden,SWE,26-Mar-20,,,2510,248.5328147,42,4.158716422
Sweden,SWE,27-Mar-20,,,2806,277.8418638,66,6.535125806
Sweden,SWE,28-Mar-20,,,3046,301.6059577,92,9.109569306
Sweden,SWE,29-Mar-20,37000,3655.51747,3447,341.3117978,102,10.09973988
Sweden,SWE,30-Mar-20,,,3700,366.3631134,110,10.89187634
Sweden,SWE,31-Mar-20,,,4028,398.8407083,146,14.45649042
Sweden,SWE,1-Apr-20,,,4435,439.1406508,180,17.82307038
Sweden,SWE,2-Apr-20,,,4947,489.8373843,239,23.66507678
Sweden,SWE,3-Apr-20,,,5466,541.2272372,282,27.92281026
Sweden,SWE,4-Apr-20,,,6078,601.8256765,333,32.9726802
Sweden,SWE,5-Apr-20,54700,5404.23799,6443,637.9669026,373,36.93336251
Sweden,SWE,6-Apr-20,,,6830,676.2865039,401,39.70584013
Sweden,SWE,7-Apr-20,,,7206,713.5169176,477,47.23113651
Sweden,SWE,8-Apr-20,,,7693,761.7382246,591,58.51908108
Sweden,SWE,9-Apr-20,,,8419,833.6246085,687,68.02471862
